id,date,store_nbr,family,sales,onpromotion,city,state,type_x,cluster,transactions,dcoilwtico,type_y,locale,locale_name,description,transferred,year,month,day,dayofweek,is_weekend
2562008,2016-12-11,44,LAWN AND GARDEN,27.0,0,Quito,Pichincha,A,5,5559.0,51.51,,,,,,2016,12,11,6,True
2083057,2016-03-17,6,SCHOOL AND OFFICE SUPPLIES,0.0,0,Quito,Pichincha,D,13,1594.0,40.17,,,,,,2016,3,17,3,False
2090389,2016-03-22,12,BOOKS,0.0,0,Latacunga,Cotopaxi,C,15,1143.0,41.45,,,,,,2016,3,22,1,False
598383,2013-12-02,48,PLAYERS AND ELECTRONICS,0.0,0,Quito,Pichincha,A,14,3211.0,93.61,,,,,,2013,12,2,0,False
2117206,2016-04-06,14,PERSONAL CARE,410.0,1,Riobamba,Chimborazo,C,7,1367.0,37.74,,,,,,2016,4,6,2,False
508109,2013-10-13,16,DAIRY,153.0,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1228.0,102.17,,,,,,2013,10,13,6,True
2909802,2017-06-25,52,PLAYERS AND ELECTRONICS,33.0,0,Manta,Manabi,A,11,2276.0,42.86,Holiday,Local,Machala,Fundacion de Machala,False,2017,6,25,6,True
2250494,2016-06-19,53,PET SUPPLIES,5.0,0,Manta,Manabi,D,13,1931.0,48.0,,,,,,2016,6,19,6,True
2990991,2017-08-10,31,BEVERAGES,2670.0,30,Babahoyo,Los Rios,B,10,1204.0,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,2017,8,10,3,False
89211,2013-02-20,12,GROCERY I,1711.0,0,Latacunga,Cotopaxi,C,15,1178.0,94.92,,,,,,2013,2,20,2,False
2294497,2016-07-14,39,CLEANING,952.0,21,Cuenca,Azuay,B,6,1322.0,45.64,,,,,,2016,7,14,3,False
574163,2013-11-19,19,PREPARED FOODS,55.0,0,Guaranda,Bolivar,C,15,1108.0,93.35,,,,,,2013,11,19,1,False
213259,2013-04-30,42,GROCERY II,0.0,0,Cuenca,Azuay,D,2,0.0,93.22,,,,,,2013,4,30,1,False
976246,2014-07-03,50,CLEANING,1465.0,2,Ambato,Tungurahua,A,14,2510.0,104.76,Holiday,Local,El Carmen,Cantonizacion de El Carmen,False,2014,7,3,3,False
2916535,2017-06-29,41,POULTRY,133.272,0,Machala,El Oro,D,4,999.0,44.88,,,,,,2017,6,29,3,False
1014825,2014-07-25,33,DELI,116.0,0,Quevedo,Los Rios,C,3,791.0,105.23,Holiday,Local,Guayaquil,Fundacion de Guayaquil,False,2014,7,25,4,False
102708,2013-02-27,40,GROCERY I,1998.0,0,Machala,El Oro,C,3,959.0,92.84,,,,,,2013,2,27,2,False
368267,2013-07-26,41,LAWN AND GARDEN,11.0,0,Machala,El Oro,D,4,812.0,104.76,,,,,,2013,7,26,4,False
2549102,2016-12-04,32,HOME APPLIANCES,0.0,0,Guayaquil,Guayas,C,3,678.0,51.7,,,,,,2016,12,4,6,True
2276917,2016-07-04,45,HOME AND KITCHEN II,94.0,2,Quito,Pichincha,A,11,3496.0,49.02,,,,,,2016,7,4,0,False
1417148,2015-03-09,21,PREPARED FOODS,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,49.95,,,,,,2015,3,9,0,False
1558997,2015-05-27,51,FROZEN FOODS,218.633,2,Guayaquil,Guayas,A,17,1729.0,57.51,,,,,,2015,5,27,2,False
2229223,2016-06-07,8,CLEANING,1019.0,5,Quito,Pichincha,D,8,2386.0,50.37,,,,,,2016,6,7,1,False
2664795,2017-02-08,29,GROCERY I,3062.068,54,Guayaquil,Guayas,E,10,962.0,52.37,,,,,,2017,2,8,2,False
1264134,2014-12-12,29,BEVERAGES,0.0,0,Guayaquil,Guayas,E,10,0.0,57.81,,,,,,2014,12,12,4,False
1154478,2014-10-11,51,CELEBRATION,6.0,0,Guayaquil,Guayas,A,17,1384.0,85.87,,,,,,2014,10,11,5,True
2886258,2017-06-12,42,GROCERY I,3505.0,56,Cuenca,Azuay,D,2,1107.0,46.1,,,,,,2017,6,12,0,False
944225,2014-06-15,51,PREPARED FOODS,136.90399,0,Guayaquil,Guayas,A,17,1690.0,107.49,Event,National,Ecuador,Mundial de futbol Brasil: Ecuador-Suiza,False,2014,6,15,6,True
1508094,2015-04-29,23,PLAYERS AND ELECTRONICS,0.0,0,Ambato,Tungurahua,D,9,1037.0,58.55,,,,,,2015,4,29,2,False
161701,2013-04-01,46,BABY CARE,0.0,0,Quito,Pichincha,A,14,3432.0,97.1,Holiday,Regional,Cotopaxi,Provincializacion de Cotopaxi,False,2013,4,1,0,False
678886,2014-01-17,8,EGGS,309.0,0,Quito,Pichincha,D,8,2921.0,93.96,,,,,,2014,1,17,4,False
2859738,2017-05-28,48,MEATS,1228.781,0,Quito,Pichincha,A,14,3724.0,49.58,,,,,,2017,5,28,6,True
2856402,2017-05-26,54,LINGERIE,12.0,0,El Carmen,Manabi,C,3,793.0,49.58,Transfer,National,Ecuador,Traslado Batalla de Pichincha,False,2017,5,26,4,False
27165,2013-01-16,21,CELEBRATION,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,94.28,,,,,,2013,1,16,2,False
2915965,2017-06-29,26,LADIESWEAR,0.0,0,Guayaquil,Guayas,D,10,446.0,44.88,,,,,,2017,6,29,3,False
1420809,2015-03-11,24,PLAYERS AND ELECTRONICS,0.0,0,Guayaquil,Guayas,D,1,2396.0,48.06,,,,,,2015,3,11,2,False
2158777,2016-04-29,30,HOME AND KITCHEN II,1.0,0,Guayaquil,Guayas,C,3,642.0,45.98,Event,National,Ecuador,Terremoto Manabi+13,False,2016,4,29,4,False
2252204,2016-06-20,51,LAWN AND GARDEN,11.0,0,Guayaquil,Guayas,A,17,1500.0,49.4,,,,,,2016,6,20,0,False
1508787,2015-04-29,42,PLAYERS AND ELECTRONICS,0.0,0,Cuenca,Azuay,D,2,0.0,58.55,,,,,,2015,4,29,2,False
764462,2014-03-06,9,HOME APPLIANCES,1.0,0,Quito,Pichincha,B,6,2236.0,101.82,,,,,,2014,3,6,3,False
2619243,2017-01-13,50,AUTOMOTIVE,13.0,2,Ambato,Tungurahua,A,14,2489.0,52.36,,,,,,2017,1,13,4,False
2596564,2017-01-01,14,PERSONAL CARE,0.0,0,Riobamba,Chimborazo,C,7,0.0,53.75,Holiday,National,Ecuador,Primer dia del ano,True,2017,1,1,6,True
2585648,2016-12-24,8,SEAFOOD,33.506,0,Quito,Pichincha,D,8,4429.0,52.01,Additional,National,Ecuador,Navidad-1,False,2016,12,24,5,True
2153062,2016-04-26,20,EGGS,171.0,0,Quito,Pichincha,B,6,1298.0,42.52,Event,National,Ecuador,Terremoto Manabi+10,False,2016,4,26,1,False
1959605,2016-01-08,41,SEAFOOD,7.0,2,Machala,El Oro,D,4,1067.0,33.2,,,,,,2016,1,8,4,False
32254,2013-01-19,14,GROCERY II,5.0,0,Riobamba,Chimborazo,C,7,2031.0,95.61,,,,,,2013,1,19,5,True
1868515,2015-11-17,36,"LIQUOR,WINE,BEER",48.0,0,Libertad,Guayas,E,10,1090.0,40.73,,,,,,2015,11,17,1,False
1121335,2014-09-23,21,POULTRY,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,91.55,,,,,,2014,9,23,1,False
1865009,2015-11-15,38,HARDWARE,3.0,0,Loja,Loja,D,4,1859.0,40.69,,,,,,2015,11,15,6,True
2044046,2016-02-25,11,PET SUPPLIES,1.0,0,Cayambe,Pichincha,B,6,1942.0,31.4,,,,,,2016,2,25,3,False
690622,2014-01-24,36,SCHOOL AND OFFICE SUPPLIES,0.0,0,Libertad,Guayas,E,10,854.0,96.66,,,,,,2014,1,24,4,False
945121,2014-06-16,28,BABY CARE,0.0,0,Guayaquil,Guayas,E,10,1117.0,107.52,,,,,,2014,6,16,0,False
1563151,2015-05-30,19,CLEANING,2043.0,0,Guaranda,Bolivar,C,15,1967.0,60.25,,,,,,2015,5,30,5,True
930429,2014-06-08,15,PLAYERS AND ELECTRONICS,0.0,0,Ibarra,Imbabura,C,15,1065.0,103.32,,,,,,2014,6,8,6,True
910153,2014-05-27,46,GROCERY II,26.0,0,Quito,Pichincha,A,14,2688.0,104.78,,,,,,2014,5,27,1,False
1128139,2014-09-27,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,15,1131.0,95.55,,,,,,2014,9,27,5,True
2032560,2016-02-18,39,MEATS,184.09,20,Cuenca,Azuay,B,6,1185.0,30.77,,,,,,2016,2,18,3,False
706988,2014-02-02,45,PREPARED FOODS,454.68298,0,Quito,Pichincha,A,11,4479.0,97.55,,,,,,2014,2,2,6,True
28259,2013-01-16,51,FROZEN FOODS,136.895,0,Guayaquil,Guayas,A,17,1852.0,94.28,,,,,,2013,1,16,2,False
1322767,2015-01-15,23,POULTRY,241.054,0,Ambato,Tungurahua,D,9,964.0,46.37,,,,,,2015,1,15,3,False
1065,2013-01-01,39,DELI,0.0,0,Cuenca,Azuay,B,6,0.0,,Holiday,National,Ecuador,Primer dia del ano,False,2013,1,1,1,False
1965785,2016-01-12,16,DAIRY,239.0,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,759.0,30.42,,,,,,2016,1,12,1,False
201513,2013-04-24,13,HOME AND KITCHEN I,0.0,0,Latacunga,Cotopaxi,C,15,832.0,91.07,,,,,,2013,4,24,2,False
1576529,2015-06-06,43,LAWN AND GARDEN,0.0,0,Esmeraldas,Esmeraldas,E,10,1427.0,59.11,,,,,,2015,6,6,5,True
1470735,2015-04-08,25,MEATS,183.097,1,Salinas,Santa Elena,D,1,958.0,50.44,,,,,,2015,4,8,2,False
1800986,2015-10-10,41,FROZEN FOODS,193.69,0,Machala,El Oro,D,4,1124.0,49.67,,,,,,2015,10,10,5,True
1112361,2014-09-18,2,PRODUCE,1962.896,0,Quito,Pichincha,D,13,1727.0,93.07,,,,,,2014,9,18,3,False
1675862,2015-08-01,30,MAGAZINES,0.0,0,Guayaquil,Guayas,C,3,815.0,47.11,,,,,,2015,8,1,5,True
1166336,2014-10-18,34,HOME APPLIANCES,3.0,0,Guayaquil,Guayas,B,6,2753.0,82.8,,,,,,2014,10,18,5,True
1449401,2015-03-27,27,DAIRY,770.0,1,Daule,Guayas,D,1,1696.0,48.83,,,,,,2015,3,27,4,False
2260051,2016-06-25,22,GROCERY II,2.0,0,Puyo,Pastaza,C,7,702.0,46.7,Holiday,Local,Latacunga,Cantonizacion de Latacunga,False,2016,6,25,5,True
2994922,2017-08-12,41,CLEANING,890.0,13,Machala,El Oro,D,4,1254.0,48.81,,,,,,2017,8,12,5,True
1089028,2014-09-05,15,POULTRY,124.201004,0,Ibarra,Imbabura,C,15,1290.0,93.32,,,,,,2014,9,5,4,False
2060846,2016-03-05,32,PREPARED FOODS,10.0,0,Guayaquil,Guayas,C,3,733.0,35.91,,,,,,2016,3,5,5,True
1581971,2015-06-09,46,HOME APPLIANCES,1.0,0,Quito,Pichincha,A,14,3031.0,60.15,,,,,,2015,6,9,1,False
1858734,2015-11-12,12,DELI,173.0,0,Latacunga,Cotopaxi,C,15,1167.0,41.74,Holiday,Local,Ambato,Independencia de Ambato,False,2015,11,12,3,False
2507399,2016-11-11,12,PET SUPPLIES,1.0,0,Latacunga,Cotopaxi,C,15,1086.0,43.39,Holiday,Local,Latacunga,Independencia de Latacunga,False,2016,11,11,4,False
1425544,2015-03-13,8,EGGS,297.0,29,Quito,Pichincha,D,8,2862.0,44.88,,,,,,2015,3,13,4,False
2174067,2016-05-08,1,PLAYERS AND ELECTRONICS,2.0,0,Quito,Pichincha,D,13,586.0,44.58,Event,National,Ecuador,Dia de la Madre,False,2016,5,8,6,True
1357183,2015-02-03,39,PERSONAL CARE,272.0,0,Cuenca,Azuay,B,6,1383.0,53.04,,,,,,2015,2,3,1,False
1821855,2015-10-22,27,MEATS,208.901,0,Daule,Guayas,D,1,1330.0,44.9,,,,,,2015,10,22,3,False
121645,2013-03-10,22,CLEANING,0.0,0,Puyo,Pastaza,C,7,0.0,92.01,,,,,,2013,3,10,6,True
73788,2013-02-11,3,AUTOMOTIVE,4.0,0,Quito,Pichincha,D,8,2532.0,97.01,Holiday,National,Ecuador,Carnaval,False,2013,2,11,0,False
2552837,2016-12-06,37,MAGAZINES,11.0,0,Cuenca,Azuay,D,2,1435.0,50.95,Holiday,Local,Quito,Fundacion de Quito,False,2016,12,6,1,False
842017,2014-04-19,34,"LIQUOR,WINE,BEER",135.0,0,Guayaquil,Guayas,B,6,2393.0,104.33,,,,,,2014,4,19,5,True
2945513,2017-07-15,54,SEAFOOD,2.0,1,El Carmen,Manabi,C,3,855.0,46.53,,,,,,2017,7,15,5,True
270006,2013-06-01,35,AUTOMOTIVE,4.0,0,Playas,Guayas,C,3,782.0,91.93,,,,,,2013,6,1,5,True
849074,2014-04-23,32,HOME APPLIANCES,0.0,0,Guayaquil,Guayas,C,3,505.0,101.47,,,,,,2014,4,23,2,False
434526,2013-09-01,50,HOME AND KITCHEN I,0.0,0,Ambato,Tungurahua,A,14,3525.0,107.98,,,,,,2013,9,1,6,True
2518802,2016-11-17,32,FROZEN FOODS,11.0,2,Guayaquil,Guayas,C,3,593.0,45.37,,,,,,2016,11,17,3,False
71423,2013-02-10,13,FROZEN FOODS,8.0,0,Latacunga,Cotopaxi,C,15,740.0,95.71,,,,,,2013,2,10,6,True
1648610,2015-07-17,16,PREPARED FOODS,55.0,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,799.0,50.88,,,,,,2015,7,17,4,False
569116,2013-11-16,27,SCHOOL AND OFFICE SUPPLIES,0.0,0,Daule,Guayas,D,1,1528.0,93.8,,,,,,2013,11,16,5,True
1484729,2015-04-16,18,PET SUPPLIES,0.0,0,Quito,Pichincha,B,16,1314.0,56.69,,,,,,2015,4,16,3,False
320182,2013-06-29,42,HOME AND KITCHEN II,0.0,0,Cuenca,Azuay,D,2,0.0,96.36,,,,,,2013,6,29,5,True
89368,2013-02-20,17,BOOKS,0.0,0,Quito,Pichincha,C,12,1235.0,94.92,,,,,,2013,2,20,2,False
2620529,2017-01-14,36,SEAFOOD,2.0,2,Libertad,Guayas,E,10,1241.0,52.36,,,,,,2017,1,14,5,True
985039,2014-07-08,47,"LIQUOR,WINE,BEER",79.0,0,Quito,Pichincha,A,14,2844.0,104.06,Event,National,Ecuador,Mundial de futbol Brasil: Semifinales,False,2014,7,8,1,False
46380,2013-01-27,10,HOME AND KITCHEN I,0.0,0,Quito,Pichincha,C,15,1155.0,95.15,,,,,,2013,1,27,6,True
282854,2013-06-08,45,FROZEN FOODS,538.623,0,Quito,Pichincha,A,11,4057.0,96.11,,,,,,2013,6,8,5,True
1201666,2014-11-07,26,BOOKS,0.0,0,Guayaquil,Guayas,D,10,564.0,78.71,Holiday,Regional,Santa Elena,Provincializacion Santa Elena,False,2014,11,7,4,False
1916541,2015-12-14,34,AUTOMOTIVE,3.0,0,Guayaquil,Guayas,B,6,2260.0,36.31,,,,,,2015,12,14,0,False
1990691,2016-01-26,14,SEAFOOD,8.0,0,Riobamba,Chimborazo,C,7,1353.0,29.54,,,,,,2016,1,26,1,False
1499345,2015-04-24,28,MAGAZINES,0.0,0,Guayaquil,Guayas,E,10,926.0,55.98,,,,,,2015,4,24,4,False
2076672,2016-03-14,27,HOME AND KITCHEN I,13.0,0,Daule,Guayas,D,1,1447.0,37.2,,,,,,2016,3,14,0,False
870268,2014-05-05,27,PERSONAL CARE,169.0,0,Daule,Guayas,D,1,1205.0,99.74,,,,,,2014,5,5,0,False
773218,2014-03-11,53,POULTRY,0.0,0,Manta,Manabi,D,13,0.0,100.29,,,,,,2014,3,11,1,False
491590,2013-10-03,51,"LIQUOR,WINE,BEER",141.0,0,Guayaquil,Guayas,A,17,1506.0,103.29,,,,,,2013,10,3,3,False
2311625,2016-07-24,2,DAIRY,1223.0,6,Quito,Pichincha,D,13,1803.0,43.41,Transfer,Local,Guayaquil,Traslado Fundacion de Guayaquil,False,2016,7,24,6,True
1689897,2015-08-09,25,AUTOMOTIVE,4.0,0,Salinas,Santa Elena,D,1,1972.0,43.87,,,,,,2015,8,9,6,True
2426571,2016-09-26,44,HOME AND KITCHEN I,112.0,0,Quito,Pichincha,A,5,3767.0,45.6,,,,,,2016,9,26,0,False
544010,2013-11-02,23,BREAD/BAKERY,181.18,0,Ambato,Tungurahua,D,9,1085.0,94.56,Holiday,National,Ecuador,Dia de Difuntos,False,2013,11,2,5,True
1421207,2015-03-11,35,PREPARED FOODS,11.0,0,Playas,Guayas,C,3,633.0,48.06,,,,,,2015,3,11,2,False
2349435,2016-08-14,30,AUTOMOTIVE,3.0,0,Guayaquil,Guayas,C,3,593.0,44.47,,,,,,2016,8,14,6,True
403521,2013-08-15,30,PRODUCE,0.0,0,Guayaquil,Guayas,C,3,754.0,107.43,Holiday,Local,Riobamba,Fundacion de Riobamba,False,2013,8,15,3,False
139269,2013-03-20,17,DELI,198.0,0,Quito,Pichincha,C,12,1152.0,93.21,,,,,,2013,3,20,2,False
784975,2014-03-18,34,BOOKS,0.0,0,Guayaquil,Guayas,B,6,2668.0,100.08,,,,,,2014,3,18,1,False
1831451,2015-10-27,46,HOME APPLIANCES,0.0,0,Quito,Pichincha,A,14,2458.0,43.21,,,,,,2015,10,27,1,False
671935,2014-01-14,12,"LIQUOR,WINE,BEER",4.0,0,Latacunga,Cotopaxi,C,15,1091.0,92.15,,,,,,2014,1,14,1,False
1117340,2014-09-21,1,PET SUPPLIES,4.0,0,Quito,Pichincha,D,13,478.0,92.43,,,,,,2014,9,21,6,True
1222110,2014-11-18,49,LINGERIE,8.0,0,Quito,Pichincha,A,11,2200.0,74.55,,,,,,2014,11,18,1,False
38720,2013-01-22,45,FROZEN FOODS,209.375,0,Quito,Pichincha,A,11,2759.0,96.09,,,,,,2013,1,22,1,False
445738,2013-09-08,16,CLEANING,1426.0,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1210.0,110.62,,,,,,2013,9,8,6,True
2208302,2016-05-27,20,DAIRY,916.0,6,Quito,Pichincha,B,6,1551.0,49.36,Transfer,National,Ecuador,Traslado Batalla de Pichincha,False,2016,5,27,4,False
784329,2014-03-18,16,HOME CARE,218.0,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,855.0,100.08,,,,,,2014,3,18,1,False
349719,2013-07-16,21,HOME CARE,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,105.88,,,,,,2013,7,16,1,False
369168,2013-07-27,17,PRODUCE,0.0,0,Quito,Pichincha,C,12,1456.0,104.76,,,,,,2013,7,27,5,True
11900,2013-01-07,42,LAWN AND GARDEN,0.0,0,Cuenca,Azuay,D,2,0.0,93.2,,,,,,2013,1,7,0,False
197487,2013-04-21,5,HOME AND KITCHEN I,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1400.0,88.04,Holiday,Local,Riobamba,Cantonizacion de Riobamba,False,2013,4,21,6,True
315585,2013-06-27,14,CELEBRATION,0.0,0,Riobamba,Chimborazo,C,7,1378.0,97.0,,,,,,2013,6,27,3,False
847082,2014-04-22,27,BREAD/BAKERY,359.877,0,Daule,Guayas,D,1,1270.0,101.69,,,,,,2014,4,22,1,False
568620,2013-11-16,13,PRODUCE,0.0,0,Latacunga,Cotopaxi,C,15,1182.0,93.8,,,,,,2013,11,16,5,True
1437074,2015-03-20,30,MAGAZINES,0.0,0,Guayaquil,Guayas,C,3,686.0,46.0,,,,,,2015,3,20,4,False
1620613,2015-07-01,30,HOME AND KITCHEN II,7.0,0,Guayaquil,Guayas,C,3,755.0,56.94,,,,,,2015,7,1,2,False
1563205,2015-05-30,2,POULTRY,507.59198,0,Quito,Pichincha,D,13,2206.0,60.25,,,,,,2015,5,30,5,True
1976716,2016-01-18,22,HOME AND KITCHEN II,13.0,0,Puyo,Pastaza,C,7,622.0,29.45,,,,,,2016,1,18,0,False
2176995,2016-05-09,41,HOME CARE,280.0,0,Machala,El Oro,D,4,1014.0,43.45,Event,National,Ecuador,Terremoto Manabi+23,False,2016,5,9,0,False
336110,2013-07-08,4,BREAD/BAKERY,268.262,0,Quito,Pichincha,D,9,1451.0,103.03,,,,,,2013,7,8,0,False
606389,2013-12-07,23,HARDWARE,0.0,0,Ambato,Tungurahua,D,9,1236.0,97.48,,,,,,2013,12,7,5,True
357621,2013-07-20,43,AUTOMOTIVE,8.0,0,Esmeraldas,Esmeraldas,E,10,1240.0,108.0,,,,,,2013,7,20,5,True
2148566,2016-04-23,44,BEAUTY,22.0,0,Quito,Pichincha,A,5,5042.0,42.76,Event,National,Ecuador,Terremoto Manabi+7,False,2016,4,23,5,True
2138756,2016-04-18,19,PET SUPPLIES,1.0,0,Guaranda,Bolivar,C,15,1505.0,39.74,Event,National,Ecuador,Terremoto Manabi+2,False,2016,4,18,0,False
931641,2014-06-08,49,HOME CARE,0.0,0,Quito,Pichincha,A,11,3020.0,103.32,,,,,,2014,6,8,6,True
1420397,2015-03-11,13,FROZEN FOODS,20.0,0,Latacunga,Cotopaxi,C,15,834.0,48.06,,,,,,2015,3,11,2,False
2607559,2017-01-07,22,SCHOOL AND OFFICE SUPPLIES,0.0,0,Puyo,Pastaza,C,7,780.0,53.98,,,,,,2017,1,7,5,True
364246,2013-07-24,29,PERSONAL CARE,0.0,0,Guayaquil,Guayas,E,10,0.0,105.41,Additional,Local,Guayaquil,Fundacion de Guayaquil-1,False,2013,7,24,2,False
469537,2013-09-21,33,GROCERY II,6.0,0,Quevedo,Los Rios,C,3,1184.0,104.7,,,,,,2013,9,21,5,True
1492967,2015-04-20,49,HARDWARE,4.0,0,Quito,Pichincha,A,11,2673.0,56.37,,,,,,2015,4,20,0,False
410491,2013-08-19,27,BOOKS,0.0,0,Daule,Guayas,D,1,1179.0,107.14,,,,,,2013,8,19,0,False
2663733,2017-02-07,49,CELEBRATION,41.0,0,Quito,Pichincha,A,11,2727.0,52.19,,,,,,2017,2,7,1,False
781677,2014-03-16,41,CELEBRATION,3.0,0,Machala,El Oro,D,4,1200.0,99.23,,,,,,2014,3,16,6,True
2075937,2016-03-13,7,CELEBRATION,20.0,0,Quito,Pichincha,D,8,1589.0,38.51,,,,,,2016,3,13,6,True
1305315,2015-01-05,34,AUTOMOTIVE,10.0,0,Guayaquil,Guayas,B,6,2499.0,50.05,,,,,,2015,1,5,0,False
2182092,2016-05-12,35,AUTOMOTIVE,4.0,0,Playas,Guayas,C,3,645.0,46.64,Holiday,Local,Puyo,Cantonizacion del Puyo,False,2016,5,12,3,False
1188231,2014-10-30,49,AUTOMOTIVE,7.0,0,Quito,Pichincha,A,11,2405.0,81.06,,,,,,2014,10,30,3,False
2703895,2017-03-02,26,CLEANING,520.0,9,Guayaquil,Guayas,D,10,544.0,52.63,Holiday,Local,Manta,Fundacion de Manta,False,2017,3,2,3,False
552412,2013-11-06,9,PERSONAL CARE,379.0,0,Quito,Pichincha,B,6,2114.0,94.74,Holiday,Regional,Santo Domingo de los Tsachilas,Provincializacion de Santo Domingo,False,2013,11,6,2,False
2666705,2017-02-09,32,DAIRY,123.0,9,Guayaquil,Guayas,C,3,551.0,52.99,,,,,,2017,2,9,3,False
154925,2013-03-28,6,MAGAZINES,0.0,0,Quito,Pichincha,D,13,1854.0,97.24,,,,,,2013,3,28,3,False
1152231,2014-10-10,39,BEVERAGES,2304.0,0,Cuenca,Azuay,B,6,1370.0,85.87,Transfer,National,Ecuador,Traslado Independencia de Guayaquil,False,2014,10,10,4,False
915817,2014-05-30,6,BABY CARE,0.0,0,Quito,Pichincha,D,13,1732.0,103.4,,,,,,2014,5,30,4,False
2775317,2017-04-11,3,HOME APPLIANCES,1.0,0,Quito,Pichincha,D,8,3005.0,53.38,,,,,,2017,4,11,1,False
768648,2014-03-09,26,GROCERY I,1734.0,0,Guayaquil,Guayas,D,10,778.0,102.82,,,,,,2014,3,9,6,True
2383357,2016-09-02,31,SCHOOL AND OFFICE SUPPLIES,1.0,0,Babahoyo,Los Rios,B,10,1432.0,44.39,,,,,,2016,9,2,4,False
2859616,2017-05-28,45,BABY CARE,0.0,0,Quito,Pichincha,A,11,4382.0,49.58,,,,,,2017,5,28,6,True
494359,2013-10-05,3,LADIESWEAR,0.0,0,Quito,Pichincha,D,8,3721.0,103.83,,,,,,2013,10,5,5,True
764877,2014-03-07,20,BEVERAGES,0.0,0,Quito,Pichincha,B,6,0.0,102.82,,,,,,2014,3,7,4,False
388794,2013-08-07,18,LINGERIE,2.0,0,Quito,Pichincha,B,16,1293.0,104.41,,,,,,2013,8,7,2,False
2725436,2017-03-14,3,SEAFOOD,82.895996,1,Quito,Pichincha,D,8,2662.0,47.24,,,,,,2017,3,14,1,False
2021295,2016-02-12,23,GROCERY I,2135.0,58,Ambato,Tungurahua,D,9,1021.0,29.32,,,,,,2016,2,12,4,False
746670,2014-02-25,1,GROCERY I,2012.0,0,Quito,Pichincha,D,13,1849.0,102.2,,,,,,2014,2,25,1,False
2576066,2016-12-19,39,LAWN AND GARDEN,5.0,0,Cuenca,Azuay,B,6,1637.0,52.13,,,,,,2016,12,19,0,False
2947456,2017-07-17,1,POULTRY,393.605,0,Quito,Pichincha,D,13,1739.0,46.02,,,,,,2017,7,17,0,False
945478,2014-06-16,37,POULTRY,257.646,0,Cuenca,Azuay,D,2,1581.0,107.52,,,,,,2014,6,16,0,False
344154,2013-07-13,15,PRODUCE,0.0,0,Ibarra,Imbabura,C,15,1333.0,105.85,,,,,,2013,7,13,5,True
1446761,2015-03-25,52,DAIRY,0.0,0,Manta,Manabi,A,11,0.0,48.75,,,,,,2015,3,25,2,False
2650274,2017-01-31,21,FROZEN FOODS,80.979996,1,Santo Domingo,Santo Domingo de los Tsachilas,B,6,985.0,52.75,,,,,,2017,1,31,1,False
2712314,2017-03-07,12,FROZEN FOODS,53.0,2,Latacunga,Cotopaxi,C,15,1124.0,52.68,,,,,,2017,3,7,1,False
1875489,2015-11-21,32,AUTOMOTIVE,4.0,0,Guayaquil,Guayas,C,3,639.0,39.39,,,,,,2015,11,21,5,True
2926219,2017-07-05,14,EGGS,12.0,1,Riobamba,Chimborazo,C,7,1360.0,45.11,,,,,,2017,7,5,2,False
1041960,2014-08-09,44,HOME CARE,0.0,0,Quito,Pichincha,A,5,4715.0,97.61,,,,,,2014,8,9,5,True
691754,2014-01-25,19,DAIRY,365.0,0,Guaranda,Bolivar,C,15,1715.0,96.66,,,,,,2014,1,25,5,True
2652528,2017-02-01,34,LINGERIE,3.0,0,Guayaquil,Guayas,B,6,2153.0,53.9,,,,,,2017,2,1,2,False
798047,2014-03-25,50,DAIRY,835.0,0,Ambato,Tungurahua,A,14,2172.0,99.66,,,,,,2014,3,25,1,False
1007479,2014-07-21,27,"LIQUOR,WINE,BEER",43.0,0,Daule,Guayas,D,1,1276.0,105.34,,,,,,2014,7,21,0,False
1623572,2015-07-03,14,BREAD/BAKERY,207.0,0,Riobamba,Chimborazo,C,7,1353.0,56.93,Holiday,Local,Santo Domingo,Fundacion de Santo Domingo,False,2015,7,3,4,False
2951799,2017-07-19,31,HOME AND KITCHEN I,28.0,4,Babahoyo,Los Rios,B,10,1214.0,47.1,,,,,,2017,7,19,2,False
1207183,2014-11-10,30,EGGS,91.0,0,Guayaquil,Guayas,C,3,685.0,77.43,Holiday,Local,Guaranda,Independencia de Guaranda,False,2014,11,10,0,False
82669,2013-02-16,29,BOOKS,0.0,0,Guayaquil,Guayas,E,10,0.0,95.95,,,,,,2013,2,16,5,True
338544,2013-07-09,8,PRODUCE,0.0,0,Quito,Pichincha,D,8,2795.0,103.46,,,,,,2013,7,9,1,False
611592,2013-12-10,2,BEVERAGES,1399.0,0,Quito,Pichincha,D,13,2010.0,98.32,,,,,,2013,12,10,1,False
